"","p_created_time","p_message","p_id","p_from_id","p_from_name","c_created_time","c_message","c_id","c_from_id","c_from_name"
"1510","2018-12-18T14:36:01+0000","Identity thieves don’t care about being on the “Naughty List.” Learn how to protect your financial life this holiday season with these helpful tips.","160995133980392_2023451001068120","160995133980392","BB&T","2018-12-21T22:42:17+0000","Bbt can you please help me understand why regardless of the location if its in Georgia or Florida why I ALWAYS receive bad customer service? Literally everytime I go into a branch.","2023451001068120_2044612805618606",NA,NA
"1610","2018-12-18T14:36:01+0000","Identity thieves don’t care about being on the “Naughty List.” Learn how to protect your financial life this holiday season with these helpful tips.","160995133980392_2023451001068120","160995133980392","BB&T","2018-12-20T17:39:13+0000","Hey BB&T are you guys down right now for mobile?","2023451001068120_2043020565777830",NA,NA
"1710","2018-12-18T14:36:01+0000","Identity thieves don’t care about being on the “Naughty List.” Learn how to protect your financial life this holiday season with these helpful tips.","160995133980392_2023451001068120","160995133980392","BB&T","2018-12-21T18:51:41+0000","Bbt shows incompetency towards its customers. We faced a clear fraud atm withdrawal case and have been contacting bbt for 10 days now regarding the matter. They send us from one department to another and I have a feeling we will not get our money back. BB&T we contacted your support staff through calls and emails the last ten days and your incompetent staff does not want to resolve the problem. I hope you can help somehow. Please assist","2023451001068120_2044403215639565",NA,NA
"1810","2018-12-18T14:36:01+0000","Identity thieves don’t care about being on the “Naughty List.” Learn how to protect your financial life this holiday season with these helpful tips.","160995133980392_2023451001068120","160995133980392","BB&T","2018-12-19T12:02:52+0000","I am having problems accessing my account online and on the app. It says the company is aware of the issue and is working to fix it. That was well over a month ago...","2023451001068120_2041299215949965",NA,NA
"1910","2018-12-18T14:36:01+0000","Identity thieves don’t care about being on the “Naughty List.” Learn how to protect your financial life this holiday season with these helpful tips.","160995133980392_2023451001068120","160995133980392","BB&T","2018-12-20T20:43:20+0000","How much money do you need to have in a BB&T account to get a Christmas card from your branch? I'm just curious because I've been a small business banking customer for years and I've never gotten one. I was in another business in town today and saw theirs (from the same branch I bank at) displayed, so I was like ""hmmm....""","2023451001068120_2043195939093626",NA,NA
"2010","2018-12-18T14:36:01+0000","Identity thieves don’t care about being on the “Naughty List.” Learn how to protect your financial life this holiday season with these helpful tips.","160995133980392_2023451001068120","160995133980392","BB&T","2018-12-18T17:32:17+0000","The bank of overdraft fees even if you have overdraft protection 
Now they are talking about consumers protection... huhuhu","2023451001068120_2040308682715685",NA,NA
"2110","2018-12-18T14:36:01+0000","Identity thieves don’t care about being on the “Naughty List.” Learn how to protect your financial life this holiday season with these helpful tips.","160995133980392_2023451001068120","160995133980392","BB&T","2018-12-19T03:08:28+0000","I was a victim of fraud yesterday and no one will respond to my emails today.","2023451001068120_2040839419329278",NA,NA
"2210","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2019-01-09T00:57:27+0000","Your ceo needs to read comments on yalls bbt page","2025023724244181_2069734729773080",NA,NA
"2310","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-22T18:31:57+0000","Thanks for taking my entire paycheck in overdraft fees.
Merry Christmas to you BB&T. My Christmas won't be very merry.
Struggling people beware. BB&T won't be very sympathetic.","2025023724244181_2045816465498240",NA,NA
"2410","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2019-01-13T05:44:25+0000","Yeah I know exactly what you mean you ought to try dealing with a bunch of idiots when somebody's actually spelled your identity and still on money out of your account keep in mind I've been waiting for since 2016 for BB&T to give my money back and I'm done waiting on them they don't know how to run a bank anyway that's why they have someone standing behind them telling them what to do now just saying that's what I like about telling the truth never have to remember what she said it may not be pretty but I guarantee you it's still the truth and the people that work for BB&T or a bunch of Bloomin idiots","2025023724244181_2075402459206307",NA,NA
"2510","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-28T23:38:44+0000","Fraud... ""In Law is deliberate deception to sucure unlawful gain, or to deprive a victim of a legal right"" !!! Which he has done and everyone at the bank for ten years to me.... Got the proof in writing from them just a few weeks ago...  10 years they have denied me my legal rights !!!! Rot In H*ll you worthless piece of Sh*t !!!","2025023724244181_2054149234664963",NA,NA
"2610","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-17T23:17:53+0000","If you are a Muslim, do not do any business with this bank, they are racists and discriminate against Muslims.","2025023724244181_2039336149479605",NA,NA
"2710","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2019-01-09T19:25:59+0000","I opted out of overdraft charges and still being charged overdraft fees","2025023724244181_2070786486334571",NA,NA
"2810","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2019-01-10T11:51:54+0000","This bank is a joke, and I’ve only been a customer 2 months!!!! I’m actually seeking an attorney as I type this comment. I was charged $108 in overdraft fees due to a pending transaction causing the account to become $7 short. A pending transaction!!! Called the bank told me nothing they can do. Still waiting on a call form corporate. I will not lie down and let them take my money","2025023724244181_2071649706248249",NA,NA
"29","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-15T02:13:12+0000","I’m tired of dealing with all their technical issues, never have I ever dealt with a bank with so many issues.. time to move on.","2025023724244181_2035303363216217",NA,NA
"30","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-17T05:35:47+0000","This has absolutely been the worst banking experience of my life.  I have no idea how you are still in business.  Will be closing my account ASAP!","2025023724244181_2038310852915468",NA,NA
"31","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-16T21:20:50+0000","AGAIN YOU LOCK ME OUT OF MY ACCOUNTS  I NO LONGER WILL BE A CUSTOMER  TOMORROW I AM CLOSING ALL ACCOUNTS  YOU CAN TAKE YOUR BANK AND SHOVE IT. HORRIBLE SERVICE","2025023724244181_2037844042962149",NA,NA
"32","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-14T04:24:44+0000","I’m surprised this bank still in banking business. 
They should close it down fast","2025023724244181_2034099330003287",NA,NA
"3310","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-17T17:21:57+0000","Hey Kelly...can you tell me why your online bill pay keeps sending checks to established bill pay recipients and those checks end up coming back to me???? And how you're fucking with my business credit by doing that? And why I've been on hold now for over 15 minutes with your customer non-service? Can you help me out, Kelly?","2025023724244181_2039008992845654",NA,NA
"3410","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-16T01:02:04+0000","Not there when you need it most. Bank elsewhere","2025023724244181_2036631669750053",NA,NA
"3510","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-15T01:35:56+0000","I mean...does the website crash at other banks? This is ridiculous","2025023724244181_2035270973219456",NA,NA
"3610","2018-12-13T15:30:00+0000","Our CEO Kelly King and bestselling author and speaker Jon Gordon recently sat down to talk all things leadership. From knowing your ""why"" to passionately building a dynamic culture, catch their whole conversation here: bit.ly/2Ei2G8Y","160995133980392_2025023724244181","160995133980392","BB&T","2018-12-13T17:57:52+0000","What a joke !!!!! Better take your Vaseline dealing with them!!!   Day 3 after hiding an authorization letter for 10 years to cover up the forth charge of fraud in my opinion that included the bank and can’t get copies of what took place except the first and only one they printed which was the 10 year old Authorization .... Thank you Paradise for the call the other night or I still would not have known and was refused again the next day but had your number...... Charged the person for fraud 3 times but question and hide the forth at my expense.... And He never has responded to anything himself and I personally think he knew about the Authorization letter as well... He refused to respond like everyone else to any of my letters to him or emails or any questions.... Just a conspiracy from the top down in my opinion as I know after all the contacts I made to him personally that he had to check into what took place and made sure I could not get any info by the law they try to hide behind.... And the hidden Authorization..... That’s my opinion of what is going on here !!!!","2025023724244181_2033560513390502",NA,NA
"3710","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-30T18:38:16+0000","Any plans for a tap to pay debit card??","2032087250204495_2056510284428858",NA,NA
"3810","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-16T19:55:22+0000","BB&T sucks. Had my acct with them for 20+years! They recently started making people show their ID to ""deposit"" CASH into their own acct. made up some shitty excuse about it. One of their branches refused to take my deposit because I would not wait around for their SLOW teller to get me a receipt. I'm tired of ""ARRANGING"" my schedule around you! I have liked this bank all up to 1/2 way through 2018. Your changes suck!","2032087250204495_2037758702970683",NA,NA
"3910","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-19T15:25:05+0000","THE WORST EXAMPLE OF CUSTOMER SERVICE I'VE EXPERIENCED IN MANY YEARS.","2032087250204495_2041519415927945",NA,NA
"4010","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-13T13:55:28+0000","Bb&t loves overdraft and they practice it on all customers.
No one ever will get any satisfaction from this bank .","2032087250204495_2033312853415268",NA,NA
"4110","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-12T19:29:03+0000","Such a disappointing experience with this bank. Sitting here trying to close out my account. I shouldn't have to waste my day to discontinue services because of not being satisfied","2032087250204495_2032397613506792",NA,NA
"4210","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-15T17:20:19+0000","my account is overdrawn  $1900 because they refuse to block 4 identical charges of $472 from an account in Nigeria.  I've spent countless minutes on the phone on several occasions, sent in paperwork stating the exact same stuff I've told several people on the phone and my account still stays over drafted.  
BBT, you wont handle any more of my money!","2032087250204495_2036182926461594",NA,NA
"4310","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-18T20:11:31+0000","You closed the wrong branch,  Why close the Adrey Kell Branch? Never get greeted when first walking into the Ballantyne branch. Let you wait forever even though two customer service rep were not busy. Two days ago, a teller opened a new account for a customer and the line was getting longer by the minute. Customer service at Ballantyne Branch is for the birds. Time to change banks.","2032087250204495_2040468242699729",NA,NA
"4410","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-17T20:25:41+0000","My BB&T card is likely going away.  You changed my account to paperless without my knowledge then froze my card after not paying a bill I never got in the mail.  Rather than reaching out to me you sent me a letter and by the time it got to me and I immediately went to my online bill pay and paid the bill you deactivated the card.  Now in the 3 years plus I've had this card I have NEVER carried a balance but this apparently doesn't count for anything and did not raise any flags that maybe I didn't get the initial bill.  Disappointing is the nicest way I can state my situation currently.  Looks like I'll be shopping for a new card to replace this one.","2032087250204495_2039180159495204",NA,NA
"4510","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-14T03:04:35+0000","I’m trying to shop online with this card now and I will be canceling it!!!!  I’m calling the  customer service number and there is a 56 minute wait!! I’m trying to make a purchase with this useless card.  Thank goodness I have not gotten rid of my old card yet!","2032087250204495_2034032456676641",NA,NA
"4610","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-13T13:38:09+0000","I like how my account is not set to overdraft, from the beginning.  And somehow you allowed a 94.00 charge to go through out of 13 dollars, and since I don’t have my account set up to overdraft, I used three dollars.  And then when I pull the app up I find that you somehow opted me into overdraft protection...which is illegal.  Will be pulling from this bank ASAP, thanks for the two overdraft fees by the way.","2032087250204495_2033293980083822",NA,NA
"4710","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-13T16:41:25+0000","Your spending TOO much on cute marketing that generates TOO many upset customers!  Hubby tried to make a withdrawal at a poorly designed atm that had terrible sun glare. So he tried again which generated a fraud alert and Email. I tried to call the two numbers listed in email. first one I tried twice and gave up while listening to a dozen ‘very special offers’ cough, cough. The second number told me I had an invalid ss number. NOW I’m prompted to put out a fraud alert on whomever is supposed to be managing your customer service department. Of course this is sooooo STINKIN frustrating after years of excellent service you may have a corpse at the head of customer service!","2032087250204495_2033488143397739",NA,NA
"4810","2018-12-12T14:30:04+0000","The more you shop with your BB&T card, the more offers you'll receive – and the more opportunities you'll have for earning cash back.","160995133980392_2032087250204495","160995133980392","BB&T","2018-12-12T17:46:25+0000","That’s not true because other banks offer a lot more than Bbandt and you are closing a lot of branches because of mediocre services","2032087250204495_2032294463517107",NA,NA
"4910","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-15T19:16:10+0000","Esther Gonzalez Freeman.....","2029648133781740_2036304969782723",NA,NA
"5010","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-14T13:42:01+0000","Noraa Ranseyy","2029648133781740_2034593896620497",NA,NA
"5110","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2019-03-03T01:38:46+0000","Nicole y Erika se llaman las que me atendieron no quiero decirles  personas porque no lo son me preguntaron toda mi información personal que tiene un ciudadano de los estados unidos seguro social nombre y apellidos teléfono dirección credit limite numero de tarjeta de credito licencia de conducir adicional le di mi edad nacionalidad centro de trabajo y mi mortgage con bbt después de unos 30 minutos me dijeron que no tenían suficiente información mia porque yo no recordaba la ultima ves que entre en linea y me dijeron que tenia que ir al banco si les di todo ademas con un interprete que es la 3 esta noche llevo 3 horas en esto que tambien esta tomando mi información y nadie sabe que hará con ella como me dicen que no es suficiente. Ahora estoy hablando con cristal supervisora lo mismo 10 preguntas pero al final te preguntan algo que no recuerdas porque no es importante y te dicen no tengo información sobre usted.que mala y sinverguenza  son esas cosas que me atendieron yo solo quería decirles que la tarjeta  que me mandaron vino con el nombre mal puesta.mucha gente mala trabaja ahi quisiera que cerraran todas mis cuentas y nunca mas saber de bbt wao <f0><U+009F><U+0091><U+008E><f0><U+009F><U+008F><U+00BF>.me amenasaron de cerrar mis cuentas wao total discrimination total mala mala accion conmigo no dabia que despues de terminar de pagar mi casa me fueran a tratar así.","2029648133781740_2145065205573365",NA,NA
"5210","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-18T14:06:02+0000","I want to use this medium to express gratitude to Suntrustloan services Services for fulfilling his promise by granting me a loan, i was stuck in a financial situation and needed to refinance and pay my bills as well as start up a Business. I tried seeking for loans from various loan firms both private and corporate organisations but never succeeded and most banks declined my credit request. "" Contact them online with low interest rate of 3% and better repayment plans/schedule. You can contact them via email on  { s u n t r u s t l o a n s e r v i c e s @ g m a i l .c o m } o whatsapp @ +1 512 949 3661","2029648133781740_2040091726070714","266538987362381","Online Loan Access"
"5310","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2019-01-27T12:35:11+0000","Yvette D Spratling","2029648133781740_2095132233899996",NA,NA
"5410","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-19T18:01:14+0000","Melvin Digh","2029648133781740_2041687935911093",NA,NA
"5510","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-15T02:18:31+0000","Simone' LaRay","2029648133781740_2035310343215519",NA,NA
"5610","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-14T20:59:10+0000","Amen so proud","2029648133781740_2035040943242459",NA,NA
"5710","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-14T12:24:10+0000","Dawn P Moore","2029648133781740_2034481946631692",NA,NA
"5810","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-13T03:26:36+0000","Andrew Barrier","2029648133781740_2032789710134249",NA,NA
"5910","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-14T21:01:02+0000","This link only takes you to BB&T main page but it doesn’t show you how to apply for the training through BB&T","2029648133781740_2035042486575638",NA,NA
"6010","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-14T02:41:35+0000","Sad that BB&T is closing in my town! I'm not happy!","2029648133781740_2034012213345332",NA,NA
"6110","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-12T02:43:06+0000","I’m an employee’s spouse and would love to learn more about this amazing program and possibly how to attend. Can you point me in the proper direction?","2029648133781740_2031420153604538",NA,NA
"6210","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-12T02:36:20+0000","Sherri Whitley Jernigan I know I saw you in this!! <f0><U+009F><U+0098><U+008D><U+2764><U+FE0F>","2029648133781740_2031412466938640",NA,NA
"6310","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-13T02:44:03+0000","Michelle Guy Susan Bradford Lairsey Latricia Coachman Wesley","2029648133781740_2032753723471181",NA,NA
"6410","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-13T03:53:32+0000","http://www.ronclarkacademy.com","2029648133781740_2032810670132153",NA,NA
"6510","2018-12-11T15:00:01+0000","Our future is bright, rambunctious and ready to learn – we're here to support the educators who lead our children forward. We’ve made a grant of $500,000 over five years for teacher training at the Ron Clark Academy. Learn more at BBT.com/Storyline","160995133980392_2029648133781740","160995133980392","BB&T","2018-12-12T10:26:13+0000","Sally Houston","2029648133781740_2031830070230213",NA,NA
"6610","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-12T04:30:15+0000","cost me 1700 dollars+ on 4 charges that were exact amounts from Nigeria!    screw BBT!","2025178350895385_2031521956927691",NA,NA
"6710","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-18T14:06:13+0000","I want to use this medium to express gratitude to Suntrustloan services Services for fulfilling his promise by granting me a loan, i was stuck in a financial situation and needed to refinance and pay my bills as well as start up a Business. I tried seeking for loans from various loan firms both private and corporate organisations but never succeeded and most banks declined my credit request. "" Contact them online with low interest rate of 3% and better repayment plans/schedule. You can contact them via email on  { s u n t r u s t l o a n s e r v i c e s @ g m a i l .c o m } o whatsapp @ +1 512 949 3661","2025178350895385_2040092019404018","266538987362381","Online Loan Access"
"6810","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-27T21:43:04+0000","Not real happy right now. Have a 5yr annuity...was told I could access my interest with no penalties at any time. Went in to do that after having a rep acknowledge I had X amount of interest available....only for him to tell me I can only access my April to December interests for this year with no penalty. First time that was EVER stated!!!Communication on this was very, very poor! Very disappointed!!! Will not reinvest there.","2025178350895385_2052760258137194",NA,NA
"6910","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-15T01:09:47+0000","Can’t access any of the services!! Phone 24, U app or the website!!! Every thing is down again!","2025178350895385_2035248826555004",NA,NA
"7010","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-12T17:14:05+0000","I am so Happy whit BB&T Bank., So friendly people & very Professional","2025178350895385_2032260653520488",NA,NA
"7110","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-10T14:49:01+0000","Thank you for taking care of your employees!","2025178350895385_2029102647169622",NA,NA
"7210","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-15T17:56:26+0000","Please fix your atm 27870.","2025178350895385_2036218996457987",NA,NA
"7310","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-10T14:18:23+0000","It'd be easier to access you all if you'd stop shutting down branches!","2025178350895385_2029070297172857",NA,NA
